id	japanese	translation
DB_Skills_39_description	敵の頭部を真上から叩き斬る。脳天への衝撃で1ターン気絶\nすることがある。直剣と刀のスキル。消費SP18．	"Cuts down onto the enemy's head from directly above. The impact to the crown can
stun for 1 turn. A straight sword and katana skill. Costs 18 SP."
DB_Skills_40_description	曲刀の持ち味である取り回しの良さを生かし、回転しながら\n敵に何度も切りつける。ランダム４回攻撃。消費SP18．	"Using the curved sword's easy handling, spins and slashes the enemy repeatedly.
Random 4 hits. Costs 18 SP."
DB_Skills_41_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_42_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_43_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_47_description	敵集団に走り込みながら武器を振り回す。通常の攻撃よりも\n威力は下がる。直剣と曲刀のスキル。SP9消費。	"Runs into the enemy group while swinging the weapon around. Weaker than a normal
attack. A straight sword and curved sword skill. Costs 9 SP."
DB_Skills_48_description	水の魔法。紋章の力で薬効のある水を作り出す。\n味方ひとりのHPを約800回復。消費EPは10。	"Water magic. Uses the power of the crest to create healing water.
Restores about 800 HP to one ally. Costs 10 EP."
DB_Skills_49_description	水の魔法。紋章の力で倒れた味方ひとりを復活させる。\n消費EPは30。	"Water magic. Uses the power of the crest to revive one fallen ally.
Costs 30 EP."
DB_Skills_50_description	水の魔法。目に見えない水流の壁が物理攻撃を受け流す。\n全体のぼうぎょ力50％アップ。２回まで重複。消費EPは15。	"Water magic. An invisible wall of flowing water deflects physical attacks.
Raises the whole party's defense by 50%. Can stack up to twice. Costs 15 EP."
DB_Skills_51_description	曲刀の持ち味である取り回しの良さを生かし、回転しながら\n敵に何度も切りつける。ランダム４回攻撃。消費SP18．	"Using the curved sword's easy handling, spins and slashes the enemy repeatedly.
Random 4 hits. Costs 18 SP."
DB_Skills_58_description	水の魔法。紋章の力で薬効のある水を作り出す。\n味方ひとりのHPを約800回復。消費EPは10。	"Water magic. Uses the power of the crest to create healing water.
Restores about 800 HP to one ally. Costs 10 EP."
DB_Skills_60_description	曲刀の持ち味である取り回しの良さを生かし、回転しながら\n敵に何度も切りつける。ランダム４回攻撃。消費SP18．	"Using the curved sword's easy handling, spins and slashes the enemy repeatedly.
Random 4 hits. Costs 18 SP."
DB_Skills_62_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_66_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_67_description	敵用	For enemies.
DB_Skills_68_description	気合を溜めて大剣を大きく振り下ろす。ミスすることも\nあるが、約２倍の威力。SP18消費。	"Charges one's spirit and brings a great sword down in a huge swing. Sometimes
misses, but deals about double damage. Costs 18 SP."
DB_Skills_70_description	水の魔法。紋章の力で薬効のある水を作り出す。\n味方ひとりのHPを約800回復。消費EPは10。	"Water magic. Uses the power of the crest to create healing water.
Restores about 800 HP to one ally. Costs 10 EP."
DB_Skills_71_description	巧みな剣さばきで敵を惑わし作り出した隙に突く、攻撃。\n防御力無視しつつ防御力を下げる短剣と刺剣のスキル。SP20。	"A thrust that confuses the enemy with deft swordplay and strikes the opening it
creates. Ignores defense and lowers the enemy's defense. A dagger and rapier
skill. Costs 20 SP."
DB_Skills_72_description	水の魔法。紋章の力で薬効のある水を作り出す。\n味方ひとりのHPを約800回復。消費EPは10。	"Water magic. Uses the power of the crest to create healing water.
Restores about 800 HP to one ally. Costs 10 EP."
DB_Skills_73_description	巧みな剣さばきで敵を惑わし作り出した隙に突く、攻撃。\n防御力無視しつつ防御力を下げる短剣と刺剣のスキル。SP20。	"A thrust that confuses the enemy with deft swordplay and strikes the opening it
creates. Ignores defense and lowers the enemy's defense. A dagger and rapier
skill. Costs 20 SP."
DB_Skills_74_description	敵の頭部を真上から叩き斬る。脳天への衝撃で1ターン気絶\nすることがある。直剣と刀のスキル。消費SP18．	"Cuts down onto the enemy's head from directly above. The impact to the crown can
stun for 1 turn. A straight sword and katana skill. Costs 18 SP."
DB_Skills_75_description	風の魔法。鋭い真空の刃が敵の足元を切り裂く。\n敵単体に約800ダメージと素早さ低下。消費EP18。	"Wind magic. Sharp blades of vacuum tear at the enemy's feet.
Deals about 800 damage to one enemy and lowers agility. Costs 18 EP."
DB_Skills_77_description	巧みな剣さばきで敵を惑わし作り出した隙に突く、攻撃。\n防御力無視しつつ防御力を下げる短剣と刺剣のスキル。SP20。	"A thrust that confuses the enemy with deft swordplay and strikes the opening it
creates. Ignores defense and lowers the enemy's defense. A dagger and rapier
skill. Costs 20 SP."
DB_Skills_80_description	風の魔法。風が味方全体を包み込み素早さを50％アップ。\n２回重ねることでハヤテと同じ速さになる。消費EP15。	"Wind magic. Wind wraps around the whole party, raising agility by 50%.
Stacks twice to match Hayate's speed. Costs 15 EP."
DB_Skills_81_description	風の魔法。巨大な稲妻を敵に落とす…強大な力。\n敵単体に約2000ダメージと気絶。消費EP40。	"Wind magic. Calls a massive bolt of lightning down on the enemy... a mighty power.
Deals about 2000 damage to one enemy and stuns. Costs 40 EP."
DB_Skills_82_description	火の魔法。敵の中心で大きな爆発を起こす…強大な魔法。\n敵全体に約1800ダメージ。消費EP60。	"Fire magic. Causes a great explosion at the enemy's center... a mighty spell.
Deals about 1800 damage to all enemies. Costs 60 EP."
DB_Skills_83_description	水の魔法。敵集団へ襲い掛かる津波を発生する…強大な魔法。\n敵全体に約1200ダメージ。消費EP30。	"Water magic. Summons a tsunami to crash down on the enemy group... a mighty spell.
Deals about 1200 damage to all enemies. Costs 30 EP."
DB_Skills_84_description	水の魔法。紋章の力で味方全体に薬水の雨を降らせる。\n味方全体のHPを約800回復。消費EPは20。	"Water magic. Uses the power of the crest to rain medicinal water over the whole
party. Restores about 800 HP to the whole party. Costs 20 EP."
DB_Skills_87_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_88_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_89_description	水の魔法。紋章の力で万金丹を超える薬水を作り出す。\n味方ひとりの気絶と転倒以外の状態異常を完治。消費EPは10。	"Water magic. Uses the power of the crest to create water surpassing Mankintan.
Fully cures one ally of all status ailments except stun and knockdown.
Costs 10 EP."
DB_Skills_8_description	水の魔法。紋章の力で薬効のある水を作り出す。\n味方ひとりのHPを約800回復。消費EPは10。	"Water magic. Uses the power of the crest to create healing water.
Restores about 800 HP to one ally. Costs 10 EP."
DB_Skills_90_description	とてつもなく恐ろしい叫び声を上げ、敵全体を挑発、威圧\nする。敵全体を混乱、激昂に陥れる。消費SP20。	"Lets out an unbelievably terrifying shout, provoking and intimidating the whole
enemy party. Inflicts confusion and enrage on all enemies. Costs 20 SP."
DB_Skills_91_description	防御に特化したマンゴーシュの形状は敵の武器を破壊する\nことも可能。防御無視ダメージ＆攻撃力ダウン。消費EP20。	"The defense-focused shape of the main gauche can even destroy enemy weapons.
Ignores defense and lowers attack power. Costs 20 EP."
DB_Skills_92_description	超人的な速度で敵のみっつの急所を殆ど同時に貫く。\n防御力を無視した必中ダメージ×３回。消費SP30。	"At superhuman speed, pierces three of the enemy's vitals almost simultaneously.
Ignores defense; 3 sure-hit hits. Costs 30 SP."
DB_Skills_93_description	武器を頭上で振り回しながら敵集団に突撃する。\n敵全体に大ダメージ。SP40消費。	"Swings the weapon overhead while charging into the enemy group.
Deals heavy damage to all enemies. Costs 40 SP."
DB_Skills_94_description	身を隠し敵集団の後ろに回ってから突然襲い掛かる。\n敵全体に防御無視ダメージ+混乱。SP30消費。	"Hides, circles behind the enemy group, and suddenly strikes.
Ignores defense against all enemies and inflicts confusion. Costs 30 SP."
DB_Skills_95_description	一太刀目で防御を崩し二太刀目で敵を切り裂く奥義。\n防御力半分無視ダメージ+防御力ダウン。SP40消費。	"A secret art that breaks the enemy's defense with the first stroke and slashes
with the second. Deals damage ignoring half the enemy's defense and lowers it.
Costs 40 SP."
DB_Skills_96_description	完全に入れば一撃で相手を戦闘不能にする必殺剣。失敗すると\n魂を抜かれる逸話がある。約２倍ダメージ。SP25消費。	"A killing sword that, if it lands fully, fells the target in one blow. Legend says
failure costs the user their soul. Deals about double damage. Costs 25 SP."
DB_Weapons_10_description	護身用の短剣。会心率と素早さが大きくアップ。スキル1個。\nウィンとホノオとピピンが装備できる。	"A dagger for self-defense. Greatly raises critical rate and agility.
1 skill slot. Equippable by Win, Hono and Pipin."
DB_Weapons_11_description	護身用の短剣。会心率と素早さが大きくアップ。スキル1個。\nウィンとホノオとピピンが装備できる。	"A dagger for self-defense. Greatly raises critical rate and agility.
1 skill slot. Equippable by Win, Hono and Pipin."
DB_Weapons_12_description	護身用の短剣。会心率と素早さが大きくアップ。スキル２個。\nウィンとホノオとピピンが装備できる。	"A dagger for self-defense. Greatly raises critical rate and agility.
2 skill slots. Equippable by Win, Hono and Pipin."
DB_Weapons_13_description	敵の急所を突く事のみに特化した細身の剣。会心率がアップ。\nスキル１個。ウィンが装備できる。	"A slender sword specialized solely for striking enemy vitals. Raises critical rate.
1 skill slot. Equippable by Win."
DB_Weapons_14_description	敵の急所を突く事のみに特化した細身の剣。会心率がアップ。\nスキル２個。ウィンが装備できる。	"A slender sword specialized solely for striking enemy vitals. Raises critical rate.
2 skill slots. Equippable by Win."
DB_Weapons_15_description	敵の急所を突く事のみに特化した細身の剣。会心率がアップ。\nスキル２個。ウィンが装備できる。	"A slender sword specialized solely for striking enemy vitals. Raises critical rate.
2 skill slots. Equippable by Win."
DB_Weapons_16_description	離れた間合いから急所を突く。素早さが下がるが会心率が\n上がる。スキル１個。ウィンが装備できる。	"Strikes vitals from a distance. Lowers agility but raises critical rate.
1 skill slot. Equippable by Win."
DB_Weapons_17_description	離れた間合いから急所を突く。素早さが下がるが会心率が\n上がる。スキル２個。ウィンが装備できる。	"Strikes vitals from a distance. Lowers agility but raises critical rate.
2 skill slots. Equippable by Win."
DB_Weapons_18_description	離れた間合いから急所を突く。素早さが下がるが会心率が\n上がる。スキル２個。ウィンが装備できる。	"Strikes vitals from a distance. Lowers agility but raises critical rate.
2 skill slots. Equippable by Win."
DB_Weapons_19_description	巨大な刀剣。斬るというよりも叩く。強力だが素早さが\n大きく下がり命中率も下がる。スキル１個。ホノオの装備。	"A massive blade. More for bludgeoning than cutting. Powerful, but greatly lowers
agility and hit rate. 1 skill slot. Equipped by Hono."
DB_Weapons_1_description	鍛えた鉄で作られた直剣。ウィンダムで広く普及している\n量産品。スキル1個。ウィンとピピンが装備できる。	"A straight sword of forged iron. A mass-produced model widely used in Windam.
1 skill slot. Equippable by Win and Pipin."
DB_Weapons_20_description	巨大な刀剣。斬るというよりも叩く。強力だが素早さが\n大きく下がり命中率も下がる。スキル１個。ホノオの装備。	"A massive blade. More for bludgeoning than cutting. Powerful, but greatly lowers
agility and hit rate. 1 skill slot. Equipped by Hono."
DB_Weapons_21_description	巨大な刀剣。斬るというよりも叩く。強力だが素早さが\n大きく下がり命中率も下がる。スキル２個。ホノオの装備。	"A massive blade. More for bludgeoning than cutting. Powerful, but greatly lowers
agility and hit rate. 2 skill slots. Equipped by Hono."
DB_Weapons_22_description	大昔の剣闘士が用いていたもの。幅広の刀身は敵の攻撃を\n受け流し回避率がアップ。スキル3個。ウィンが装備できる	"Used by gladiators of old. The wide blade deflects enemy attacks and raises
evasion. 3 skill slots. Equippable by Win."
DB_Weapons_23_description	フレイム王国の王が代々受け継いでいた宝剣。稀に魔法反射。\nスキル３個。ホノオが装備できる。	"A treasured sword passed down through the kings of the Flame Kingdom.
Rarely reflects magic. 3 skill slots. Equippable by Hono."
DB_Weapons_24_description	セイリューでは見たことがない素晴らしく美しく頑強な刀。\n大きさは脇差ほど。会心率がアップ。スキル３個。ナガレ用	"A wonderfully beautiful, sturdy blade unseen in Seiryu. About the size of a
wakizashi. Raises critical rate. 3 skill slots. For Nagare."
DB_Weapons_25_description	特殊な形状の防御用のダガー。敵の攻撃に対してたまに\n反撃できる。スキル３個。ウィンとホノオが装備できる。	"A defensive dagger of unusual shape. Occasionally counterattacks against enemy
attacks. 3 skill slots. Equippable by Win and Hono."
DB_Weapons_26_description	天才騎士と呼ばれたロイに名工が贈った鋭く頑強なレイピア。\n名剣だが非常に扱いが難しい。スキル3個。ウィンの装備。	"A sharp, sturdy rapier gifted by a master smith to Roi, called a genius knight.
A famous blade, but very hard to handle. 3 skill slots. Equipped by Win."
DB_Weapons_27_description	サクソン家に伝わる巨槍。会心率が大きくアップ。\nスキル３個。ウィンが装備できる。	"A great spear passed down in the Saxon family. Greatly raises critical rate.
3 skill slots. Equippable by Win."
DB_Weapons_28_description	とてつもなく巨大な大剣。一撃は絶大だが、命中率が\n凄まじく下がる。スキル３個。ホノオが装備できる。	"An unbelievably enormous great sword. Its blows are devastating, but hit rate
drops drastically. 3 skill slots. Equipped by Hono."
DB_Weapons_29_description	鍛えた鉄で作られた直剣。下級兵士の装備や商人の護身用\nとして広く普及している量産品。スキル2個	"A straight sword of forged iron. A mass-produced model widely used as gear for
low-ranking soldiers and for merchants' self-defense. 2 skill slots."
DB_Weapons_2_description	鍛えた鉄で作られた直剣。ウィンダムで広く普及している\n量産品。スキル２個。ウィンとピピンが装備できる。	"A straight sword of forged iron. A mass-produced model widely used in Windam.
2 skill slots. Equippable by Win and Pipin."
DB_Weapons_30_description	つばめ返しを最も活かす為に作られた大太刀。素早さが大きく\n下がり反撃率と会心率アップ。スキル３個。ナガレが装備。	"An odachi made to make the most of Swallow Reversal. Greatly lowers agility,
raises counter and critical rates. 3 skill slots. Equipped by Nagare."
DB_Weapons_31_description	鍛えた鉄で作られた直剣。ピピンが長年愛用しているもの。\n材質から鍛え方まで、従来品とは一線を画す。スキル5個	"A straight sword of forged iron. Pipin has treasured it for years. From material
to forging, a cut above the ordinary. 5 skill slots."
DB_Weapons_32_description	鍛えた鉄で作られた直剣。長く幅広の為、扱いに難がある。\n歴戦の騎士であれば問題ない。スキル３個。ウィンが装備。	"A straight sword of forged iron. Long and broad, so it's hard to handle.
No problem for a battle-hardened knight. 3 skill slots. Equipped by Win."
DB_Weapons_33_description	フレイム王国で生産される刀身の反った刀剣。素早さが少し\nアップ。スキル３個。ホノオが装備できる。	"A curved-blade sword produced in the Flame Kingdom. Slightly raises agility.
3 skill slots. Equippable by Hono."
DB_Weapons_34_description	脇差よりも一回り長く重い刀。素早さは下がるが高威力。\nたまに無傷で反撃。スキル３個。ナガレの装備。	"A blade a size longer and heavier than a wakizashi. Lowers agility but has high
power. Occasionally counterattacks unharmed. 3 skill slots. Equipped by Nagare."
DB_Weapons_35_description	護身用の短剣。会心率と素早さが大きくアップ。スキル３個。\nウィンとホノオが装備できる。	"A dagger for self-defense. Greatly raises critical rate and agility.
3 skill slots. Equippable by Win and Hono."
DB_Weapons_36_description	敵の急所を突く事のみに特化した細身の剣。会心率がアップ。\nスキル３個。ウィンが装備できる。	"A slender sword specialized solely for striking enemy vitals. Raises critical rate.
3 skill slots. Equippable by Win."
DB_Weapons_37_description	離れた間合いから急所を突く。素早さが下がるが会心率が\n上がる。スキル３個。ウィンが装備できる。	"Strikes vitals from a distance. Lowers agility but raises critical rate.
3 skill slots. Equippable by Win."
DB_Weapons_38_description	巨大な刀剣。斬るというよりも叩く。強力だが素早さが\n大きく下がり命中率も下がる。スキル３個。ホノオの装備。	"A massive blade. More for bludgeoning than cutting. Powerful, but greatly lowers
agility and hit rate. 3 skill slots. Equipped by Hono."
DB_Weapons_39_description	天才騎士と呼ばれたロイに名工が贈った鋭く頑強なレイピア。\n名剣だが非常に扱いが難しい。スキル3個。ウィンの装備。	"A sharp, sturdy rapier gifted by a master smith to Roi, called a genius knight.
A famous blade, but very hard to handle. 3 skill slots. Equipped by Win."
DB_Weapons_3_description	鍛えた鉄で作られた直剣。ウィンダムで広く普及している\n量産品。スキル２個。ウィンとピピンが装備できる。	"A straight sword of forged iron. A mass-produced model widely used in Windam.
2 skill slots. Equippable by Win and Pipin."
DB_Weapons_40_description	セイリューの技術で作られた短刀。少し大きいが取り回しは\n抜群に良い。誰でも装備できるダガーである。スキル3個。	"A short sword made with Seiryu technology. A little large, but its handling is
superb. A dagger anyone can equip. 3 skill slots."
DB_Weapons_41_description	鍛えた鉄で作られた直剣。長く幅広の為、扱いに難がある。\n歴戦の騎士であれば問題ない。スキル３個。ウィンが装備。	"A straight sword of forged iron. Long and broad, so it's hard to handle.
No problem for a battle-hardened knight. 3 skill slots. Equipped by Win."
DB_Weapons_42_description	フレイム王国の王が代々受け継いでいた宝剣。稀に魔法反射。\nスキル３個。ホノオが装備できる。	"A treasured sword passed down through the kings of the Flame Kingdom.
Rarely reflects magic. 3 skill slots. Equippable by Hono."
DB_Weapons_43_description	セイリューでは見たことがない素晴らしく美しく頑強な刀。\n大きさは脇差ほど。会心率がアップ。スキル３個。ナガレ用	"A wonderfully beautiful, sturdy blade unseen in Seiryu. About the size of a
wakizashi. Raises critical rate. 3 skill slots. For Nagare."
DB_Weapons_44_description	サクソン家に伝わる巨槍。会心率が大きくアップ。\nスキル３個。ウィンが装備できる。	"A great spear passed down in the Saxon family. Greatly raises critical rate.
3 skill slots. Equippable by Win."
DB_Weapons_45_description	巨大な刀剣。斬るというよりも叩く。強力だが素早さが\n大きく下がり命中率も下がる。スキル３個。ホノオの装備。	"A massive blade. More for bludgeoning than cutting. Powerful, but greatly lowers
agility and hit rate. 3 skill slots. Equipped by Hono."
DB_Weapons_46_description	つばめ返しを最も活かす為に作られた大太刀。素早さが大きく\n下がり反撃率と会心率アップ。スキル３個。ナガレが装備。	"An odachi made to make the most of Swallow Reversal. Greatly lowers agility,
raises counter and critical rates. 3 skill slots. Equipped by Nagare."
DB_Weapons_47_description	風の力が宿る、長大な槍。会心率が大きくアップ。\nスキル5個。ウィンが装備できる。	"A long spear imbued with the power of wind. Greatly raises critical rate.
5 skill slots. Equippable by Win."
DB_Weapons_48_description	水の力が宿った刀。素早さが下がり、反撃率と会心率アップ。\nスキル5個。ナガレが装備できる。	"A blade imbued with the power of water. Lowers agility, raises counter and
critical rates. 5 skill slots. Equippable by Nagare."
DB_Weapons_49_description	炎の力が宿った曲剣。素早さが上がり、稀に魔法を反射。\nスキル5個。ホノオが装備できる。	"A curved blade imbued with the power of flame. Raises agility and rarely
reflects magic. 5 skill slots. Equippable by Hono."
DB_Weapons_4_description	フレイム王国で生産される刀身の反った刀剣。素早さが少し\nアップ。スキル１個。ホノオが装備できる。	"A curved-blade sword produced in the Flame Kingdom. Slightly raises agility.
1 skill slot. Equippable by Hono."
DB_Weapons_50_description	巨大な刀剣。斬るというよりも叩く。強力だが素早さが\n大きく下がり命中率も下がる。スキル６個。ホノオの装備。	"A massive blade. More for bludgeoning than cutting. Powerful, but greatly lowers
agility and hit rate. 6 skill slots. Equipped by Hono."
DB_Weapons_51_description	セイリューの技術で作られた短刀。少し大きいが取り回しは\n抜群に良い。誰でも装備できるダガーである。スキル5個。	"A short sword made with Seiryu technology. A little large, but its handling is
superb. A dagger anyone can equip. 5 skill slots."
DB_Weapons_52_description	セイリューでは見たことがない素晴らしく美しく頑強な刀。\n大きさは長い脇差。会心率がアップ。スキル5個。ナガレ用	"A wonderfully beautiful, sturdy blade unseen in Seiryu. About the size of a long
wakizashi. Raises critical rate. 5 skill slots. For Nagare."
DB_Weapons_5_description	フレイム王国で生産される刀身の反った刀剣。素早さが少し\nアップ。スキル２個。ホノオが装備できる。	"A curved-blade sword produced in the Flame Kingdom. Slightly raises agility.
2 skill slots. Equippable by Hono."
DB_Weapons_6_description	フレイム王国で生産される刀身の反った刀剣。素早さが少し\nアップ。スキル２個。ホノオが装備できる。	"A curved-blade sword produced in the Flame Kingdom. Slightly raises agility.
2 skill slots. Equippable by Hono."
DB_Weapons_7_description	セイリューで生産される鋭く美しい刀。素早さは下がるが\n高威力。たまに無傷で反撃。スキル１個。ナガレの装備。	"A sharp, beautiful blade produced in Seiryu. Lowers agility but has high power.
Occasionally counterattacks unharmed. 1 skill slot. Equipped by Nagare."
DB_Weapons_8_description	セイリューで生産される鋭く美しい刀。素早さは下がるが\n高威力。たまに無傷で反撃。スキル２個。ナガレの装備。	"A sharp, beautiful blade produced in Seiryu. Lowers agility but has high power.
Occasionally counterattacks unharmed. 2 skill slots. Equipped by Nagare."
DB_Weapons_9_description	セイリューで生産される鋭く美しい刀。素早さは下がるが\n高威力。たまに無傷で反撃。スキル２個。ナガレの装備。	"A sharp, beautiful blade produced in Seiryu. Lowers agility but has high power.
Occasionally counterattacks unharmed. 2 skill slots. Equipped by Nagare."
