id	japanese	translation
MAP67_e15_p0_3_c0	読んでみる	Read it
MAP67_e15_p0_3_c1	読まない	Don't read it
MAP67_e16_p0_3_c0	読んでみる	Read it
MAP67_e16_p0_3_c1	読まない	Don't read it
MAP67_e17_p0_3_c0	読んでみる	Read it
MAP67_e17_p0_3_c1	読んでみない	I won't read it
MAP67_e24_p1_24_c0	あげます	I'll give it
MAP67_e24_p1_24_c1	あげられないな	I can't give it
MAP67_e25_p0_8_c0	売ってるよ	We do sell it
MAP67_e25_p0_8_c1	えっ　なんのこと	Huh? What do you mean?
MAP67_e25_p1_8_c0	そうだね	Yeah, you're right
MAP67_e25_p1_8_c1	そんなことないよ	That's not true
MAP72_e10_p0_4_c0	占ってください	Tell my fortune
MAP72_e10_p0_4_c1	また今度で	Some other time
MAP72_e6_p0_10_c0	泊まらせてもらいます	We'll stay then
MAP72_e6_p0_10_c1	やっぱりやめます	Actually, never mind
MAP72_e6_p0_4_c0	泊まりたい	I'd like to stay
MAP72_e6_p0_4_c1	ちょっと寄ってみただけ	Just stopping by
MAP74_e5_p0_5_c0	いただきます	Dig in
MAP74_e5_p0_5_c1	遠慮しておきます	I'll pass
MAP74_e5_p1_5_c0	いただきます	Dig in
MAP74_e5_p1_5_c1	遠慮しておきます	I'll pass
MAP75_e12_p0_4_c0	槍派だね	You're a spear man
MAP75_e12_p0_4_c1	槍は使わない	I don't use spears
MAP75_e13_p0_3_c0	読んでみる	Read it
MAP75_e13_p0_3_c1	読まない	Don't read it
MAP75_e14_p0_3_c0	読んでみる	Read it
MAP75_e14_p0_3_c1	読まない	Don't read it
MAP75_e17_p0_3_c0	読んでみる	Read it
MAP75_e17_p0_3_c1	読まない	Don't read it
MAP75_e18_p0_3_c0	読んでみる	Read it
MAP75_e18_p0_3_c1	読まない	Don't read it
MAP76_e7_p0_3_c0	敬礼を返す	Return the salute
MAP76_e7_p0_3_c1	おじぎをする	Bow
MAP77_e6_p0_4_c0	よろしく	Nice to meet you
MAP77_e6_p0_4_c1	しっかりしろ	Pull yourself together
MAP78_e3_p0_4_c0	ハヤテを使おう	Use Hayate
MAP78_e3_p0_4_c1	使わなくていいや	No, let's not
MAP78_e3_p0_6_c0	フレイム城	Flame Castle
MAP78_e3_p0_6_c1	セイリュー	Seiryu
MAP78_e3_p0_6_c2	旅の宿屋	Traveler's Inn
MAP78_e3_p0_6_c4	ウィンダム城	Windam Castle
MAP78_e4_p0_4_c0	ハヤテを使おう	Use Hayate
MAP78_e4_p0_4_c1	使わなくていいや	No, let's not
MAP78_e4_p0_6_c0	フレイム城	Flame Castle
MAP78_e4_p0_6_c1	セイリュー	Seiryu
MAP78_e4_p0_6_c2	旅の宿屋	Traveler's Inn
MAP78_e4_p0_6_c4	ウィンダム城	Windam Castle
MAP78_e5_p0_4_c0	ハヤテを使おう	Use Hayate
MAP78_e5_p0_4_c1	使わなくていいや	No, let's not
MAP78_e5_p0_6_c0	フレイム城	Flame Castle
MAP78_e5_p0_6_c1	セイリュー	Seiryu
MAP78_e5_p0_6_c2	旅の宿屋	Traveler's Inn
MAP78_e5_p0_6_c4	ウィンダム城	Windam Castle
MAP78_e6_p0_18_c0	入ろう	Let's go in
MAP78_e6_p0_18_c1	引き返そう	Let's turn back
MAP85_e5_p0_3_c0	いい感じ	Feels good
MAP85_e5_p0_3_c1	ぼちぼち	Getting along
MAP85_e5_p1_3_c0	うん	Yeah
MAP85_e5_p1_3_c1	別行動なんだ	We're splitting up
MAP85_e5_p2_4_c0	うん	Yeah
MAP85_e5_p2_4_c1	ちがうよ	That's not it
MAP85_e6_p0_3_c0	そうだよ	That's right
MAP85_e6_p0_3_c1	ちがうよ	That's not it
MAP85_e6_p1_3_c0	そうだよ	That's right
MAP85_e6_p1_3_c1	ちがうよ	That's not it
MAP85_e6_p2_4_c0	ありがとう	Thank you
MAP85_e6_p2_4_c1	やめてよ	Stop it
MAP87_e10_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e10_p1_4_c1	使わなくていいや	No, let's not
MAP87_e10_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e10_p1_6_c1	フレイム城	Flame Castle
MAP87_e10_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e10_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e10_p2_4_c1	使わなくていいや	No, let's not
MAP87_e10_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e10_p2_6_c1	フレイム城	Flame Castle
MAP87_e10_p2_6_c2	旅の宿屋	Traveler's Inn
MAP87_e11_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e11_p1_4_c1	使わなくていいや	No, let's not
MAP87_e11_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e11_p1_6_c1	フレイム城	Flame Castle
MAP87_e11_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e11_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e11_p2_4_c1	使わなくていいや	No, let's not
MAP87_e11_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e11_p2_6_c1	フレイム城	Flame Castle
MAP87_e11_p2_6_c2	旅の宿屋	Traveler's Inn
MAP87_e12_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e12_p1_4_c1	使わなくていいや	No, let's not
MAP87_e12_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e12_p1_6_c1	フレイム城	Flame Castle
MAP87_e12_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e12_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e12_p2_4_c1	使わなくていいや	No, let's not
MAP87_e12_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e12_p2_6_c1	フレイム城	Flame Castle
MAP87_e12_p2_6_c2	旅の宿屋	Traveler's Inn
MAP87_e13_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e13_p1_4_c1	使わなくていいや	No, let's not
MAP87_e13_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e13_p1_6_c1	フレイム城	Flame Castle
MAP87_e13_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e13_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e13_p2_4_c1	使わなくていいや	No, let's not
MAP87_e13_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e13_p2_6_c1	フレイム城	Flame Castle
MAP87_e13_p2_6_c2	旅の宿屋	Traveler's Inn
MAP87_e14_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e14_p1_4_c1	使わなくていいや	No, let's not
MAP87_e14_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e14_p1_6_c1	フレイム城	Flame Castle
MAP87_e14_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e14_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e14_p2_4_c1	使わなくていいや	No, let's not
MAP87_e14_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e14_p2_6_c1	フレイム城	Flame Castle
MAP87_e14_p2_6_c2	旅の宿屋	Traveler's Inn
MAP87_e15_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e15_p1_4_c1	使わなくていいや	No, let's not
MAP87_e15_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e15_p1_6_c1	フレイム城	Flame Castle
MAP87_e15_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e15_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e15_p2_4_c1	使わなくていいや	No, let's not
MAP87_e15_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e15_p2_6_c1	フレイム城	Flame Castle
MAP87_e15_p2_6_c2	旅の宿屋	Traveler's Inn
MAP87_e16_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e16_p1_4_c1	使わなくていいや	No, let's not
MAP87_e16_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e16_p1_6_c1	フレイム城	Flame Castle
MAP87_e16_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e16_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e16_p2_4_c1	使わなくていいや	No, let's not
MAP87_e16_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e16_p2_6_c1	フレイム城	Flame Castle
MAP87_e16_p2_6_c2	旅の宿屋	Traveler's Inn
MAP87_e17_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e17_p1_4_c1	使わなくていいや	No, let's not
MAP87_e17_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e17_p1_6_c1	フレイム城	Flame Castle
MAP87_e17_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e17_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e17_p2_4_c1	使わなくていいや	No, let's not
MAP87_e17_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e17_p2_6_c1	フレイム城	Flame Castle
MAP87_e17_p2_6_c2	旅の宿屋	Traveler's Inn
MAP87_e20_p1_8_c0	出発しよう	Let's set out
MAP87_e20_p1_8_c1	まだ準備しよう	Let's get ready first
MAP87_e7_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e7_p1_4_c1	使わなくていいや	No, let's not
MAP87_e7_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e7_p1_6_c1	フレイム城	Flame Castle
MAP87_e7_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e7_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e7_p2_4_c1	使わなくていいや	No, let's not
MAP87_e7_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e7_p2_6_c1	フレイム城	Flame Castle
MAP87_e7_p2_6_c2	旅の宿屋	Traveler's Inn
MAP87_e8_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e8_p1_4_c1	使わなくていいや	No, let's not
MAP87_e8_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e8_p1_6_c1	フレイム城	Flame Castle
MAP87_e8_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e8_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e8_p2_4_c1	使わなくていいや	No, let's not
MAP87_e8_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e8_p2_6_c1	フレイム城	Flame Castle
MAP87_e8_p2_6_c2	旅の宿屋	Traveler's Inn
MAP87_e9_p1_4_c0	ハヤテを使おう	Use Hayate
MAP87_e9_p1_4_c1	使わなくていいや	No, let's not
MAP87_e9_p1_6_c0	ウィンダム城	Windam Castle
MAP87_e9_p1_6_c1	フレイム城	Flame Castle
MAP87_e9_p1_6_c2	旅の宿屋	Traveler's Inn
MAP87_e9_p2_4_c0	ハヤテを使おう	Use Hayate
MAP87_e9_p2_4_c1	使わなくていいや	No, let's not
MAP87_e9_p2_6_c0	ウィンダム城	Windam Castle
MAP87_e9_p2_6_c1	フレイム城	Flame Castle
MAP87_e9_p2_6_c2	旅の宿屋	Traveler's Inn
MAP88_e15_p6_10_c0	取り出してみる	Take it out
MAP88_e15_p6_10_c1	そのままにしておく	Leave it as is
MAP88_e15_p6_23_c0	取り出してみる	Take it out
MAP88_e15_p6_23_c1	そのままにしておく	Leave it as is
MAP88_e15_p7_10_c0	引っ張ってみる	Pull it
MAP88_e15_p7_10_c1	そのままにしておく	Leave it as is
MAP88_e15_p7_23_c0	引っ張ってみる	Pull it
MAP88_e15_p7_23_c1	そのままにしておく	Leave it as is
MAP88_e15_p8_10_c0	引っ張ってみる	Pull it
MAP88_e15_p8_10_c1	そのままにしておく	Leave it as is
MAP88_e15_p8_23_c0	引っ張ってみる	Pull it
MAP88_e15_p8_23_c1	そのままにしておく	Leave it as is
MAP90_e7_p0_3_c0	敬礼を返す	Return the salute
MAP90_e7_p0_3_c1	おじぎをする	Bow
MAP91_e10_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e10_p1_4_c1	使わなくていいや	No, let's not
MAP91_e10_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e10_p1_6_c1	フレイム城	Flame Castle
MAP91_e10_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e10_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e10_p2_4_c1	使わなくていいや	No, let's not
MAP91_e10_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e10_p2_6_c1	フレイム城	Flame Castle
MAP91_e10_p2_6_c2	旅の宿屋	Traveler's Inn
MAP91_e11_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e11_p1_4_c1	使わなくていいや	No, let's not
MAP91_e11_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e11_p1_6_c1	フレイム城	Flame Castle
MAP91_e11_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e11_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e11_p2_4_c1	使わなくていいや	No, let's not
MAP91_e11_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e11_p2_6_c1	フレイム城	Flame Castle
MAP91_e11_p2_6_c2	旅の宿屋	Traveler's Inn
MAP91_e12_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e12_p1_4_c1	使わなくていいや	No, let's not
MAP91_e12_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e12_p1_6_c1	フレイム城	Flame Castle
MAP91_e12_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e12_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e12_p2_4_c1	使わなくていいや	No, let's not
MAP91_e12_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e12_p2_6_c1	フレイム城	Flame Castle
MAP91_e12_p2_6_c2	旅の宿屋	Traveler's Inn
MAP91_e13_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e13_p1_4_c1	使わなくていいや	No, let's not
MAP91_e13_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e13_p1_6_c1	フレイム城	Flame Castle
MAP91_e13_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e13_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e13_p2_4_c1	使わなくていいや	No, let's not
MAP91_e13_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e13_p2_6_c1	フレイム城	Flame Castle
MAP91_e13_p2_6_c2	旅の宿屋	Traveler's Inn
MAP91_e14_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e14_p1_4_c1	使わなくていいや	No, let's not
MAP91_e14_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e14_p1_6_c1	フレイム城	Flame Castle
MAP91_e14_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e14_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e14_p2_4_c1	使わなくていいや	No, let's not
MAP91_e14_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e14_p2_6_c1	フレイム城	Flame Castle
MAP91_e14_p2_6_c2	旅の宿屋	Traveler's Inn
MAP91_e15_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e15_p1_4_c1	使わなくていいや	No, let's not
MAP91_e15_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e15_p1_6_c1	フレイム城	Flame Castle
MAP91_e15_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e15_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e15_p2_4_c1	使わなくていいや	No, let's not
MAP91_e15_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e15_p2_6_c1	フレイム城	Flame Castle
MAP91_e15_p2_6_c2	旅の宿屋	Traveler's Inn
MAP91_e16_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e16_p1_4_c1	使わなくていいや	No, let's not
MAP91_e16_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e16_p1_6_c1	フレイム城	Flame Castle
MAP91_e16_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e16_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e16_p2_4_c1	使わなくていいや	No, let's not
MAP91_e16_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e16_p2_6_c1	フレイム城	Flame Castle
MAP91_e16_p2_6_c2	旅の宿屋	Traveler's Inn
MAP91_e17_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e17_p1_4_c1	使わなくていいや	No, let's not
MAP91_e17_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e17_p1_6_c1	フレイム城	Flame Castle
MAP91_e17_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e17_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e17_p2_4_c1	使わなくていいや	No, let's not
MAP91_e17_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e17_p2_6_c1	フレイム城	Flame Castle
MAP91_e17_p2_6_c2	旅の宿屋	Traveler's Inn
MAP91_e7_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e7_p1_4_c1	使わなくていいや	No, let's not
MAP91_e7_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e7_p1_6_c1	フレイム城	Flame Castle
MAP91_e7_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e7_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e7_p2_4_c1	使わなくていいや	No, let's not
MAP91_e7_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e7_p2_6_c1	フレイム城	Flame Castle
MAP91_e7_p2_6_c2	旅の宿屋	Traveler's Inn
MAP91_e8_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e8_p1_4_c1	使わなくていいや	No, let's not
MAP91_e8_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e8_p1_6_c1	フレイム城	Flame Castle
MAP91_e8_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e8_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e8_p2_4_c1	使わなくていいや	No, let's not
MAP91_e8_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e8_p2_6_c1	フレイム城	Flame Castle
MAP91_e8_p2_6_c2	旅の宿屋	Traveler's Inn
MAP91_e9_p1_4_c0	ハヤテを使おう	Use Hayate
MAP91_e9_p1_4_c1	使わなくていいや	No, let's not
MAP91_e9_p1_6_c0	ウィンダム城	Windam Castle
MAP91_e9_p1_6_c1	フレイム城	Flame Castle
MAP91_e9_p1_6_c2	旅の宿屋	Traveler's Inn
MAP91_e9_p2_4_c0	ハヤテを使おう	Use Hayate
MAP91_e9_p2_4_c1	使わなくていいや	No, let's not
MAP91_e9_p2_6_c0	ウィンダム城	Windam Castle
MAP91_e9_p2_6_c1	フレイム城	Flame Castle
MAP91_e9_p2_6_c2	旅の宿屋	Traveler's Inn
MAP93_e10_p0_453_c0	一応二周目をはじめる	Start a 2nd playthrough
MAP93_e10_p0_453_c1	これで終りにする	Let's end it here
MAP93_e10_p1_452_c0	一応３周目をはじめる	Start a 3rd playthrough
MAP93_e10_p1_452_c1	これで終りにする	Let's end it here
MAP93_e5_p0_3_c0	いい感じ	Feels good
MAP93_e5_p0_3_c1	ぼちぼち	Getting along
MAP93_e5_p1_3_c0	うん	Yeah
MAP93_e5_p1_3_c1	別行動なんだ	We're splitting up
MAP93_e5_p2_4_c0	うん	Yeah
MAP93_e5_p2_4_c1	ちがうよ	That's not it
MAP93_e6_p0_3_c0	そうだよ	That's right
MAP93_e6_p0_3_c1	ちがうよ	That's not it
MAP93_e6_p1_3_c0	そうだよ	That's right
MAP93_e6_p1_3_c1	ちがうよ	That's not it
MAP93_e6_p2_4_c0	ありがとう	Thank you
MAP93_e6_p2_4_c1	やめてよ	Stop it
MAP93_e8_p0_3_c0	そうだよ	That's right
MAP93_e8_p0_3_c1	ちがうよ	That's not it
MAP93_e8_p1_3_c0	そうだよ	That's right
MAP93_e8_p1_3_c1	ちがうよ	That's not it
MAP93_e8_p2_4_c0	ありがとう	Thank you
MAP93_e8_p2_4_c1	やめてよ	Stop it
MAP93_e9_p0_3_c0	そうだよ	That's right
MAP93_e9_p0_3_c1	ちがうよ	That's not it
MAP93_e9_p1_3_c0	そうだよ	That's right
MAP93_e9_p1_3_c1	ちがうよ	That's not it
MAP93_e9_p2_4_c0	ありがとう	Thank you
MAP93_e9_p2_4_c1	やめてよ	Stop it
MAP100_e3_p0_16_c0	ありがとう	Thank you
MAP100_e3_p0_16_c1	そんなことはない	That's not true
MAP102_e3_p0_4_c0	ハヤテを使おう	Use Hayate
MAP102_e3_p0_4_c1	使わなくていいや	No, let's not
MAP102_e3_p0_6_c0	フレイム城	Flame Castle
MAP102_e3_p0_6_c1	セイリュー	Seiryu
MAP102_e3_p0_6_c2	旅の宿屋	Traveler's Inn
MAP102_e3_p0_6_c4	ウィンダム城	Windam Castle
MAP102_e4_p0_4_c0	ハヤテを使おう	Use Hayate
MAP102_e4_p0_4_c1	使わなくていいや	No, let's not
MAP102_e4_p0_6_c0	フレイム城	Flame Castle
MAP102_e4_p0_6_c1	セイリュー	Seiryu
MAP102_e4_p0_6_c2	旅の宿屋	Traveler's Inn
MAP102_e4_p0_6_c4	ウィンダム城	Windam Castle
MAP102_e5_p0_4_c0	ハヤテを使おう	Use Hayate
MAP102_e5_p0_4_c1	使わなくていいや	No, let's not
MAP102_e5_p0_6_c0	フレイム城	Flame Castle
MAP102_e5_p0_6_c1	セイリュー	Seiryu
MAP102_e5_p0_6_c2	旅の宿屋	Traveler's Inn
MAP102_e5_p0_6_c4	ウィンダム城	Windam Castle
MAP102_e6_p0_18_c0	入ろう	Let's go in
MAP102_e6_p0_18_c1	引き返そう	Let's turn back
